time,Displacement full,Displacement GI,Displacement CB
0.2416,-0.003345699462643005,-0.0031419779388688154,-0.0033357596262558104
0.2417,-0.0033630014006627365,-0.003140383343778986,-0.003358018039176499
0.24180000000000001,-0.003380344976966426,-0.0031388770929612433,-0.003380342456296261
0.2419,-0.003397728833497103,-0.003137459701750529,-0.003402731118223427
0.24200000000000002,-0.0034151516079969665,-0.0031361316781505963,-0.003425182250133149
0.2421,-0.003432611934370339,-0.003134893522799978,-0.003447694062022798
0.2422,-0.0034501084430446785,-0.0031337457289384867,-0.003470264748970209
0.24230000000000002,-0.0034676397613295313,-0.0031326887823742463,-0.0034928924913947314
0.2424,-0.0034852045137733034,-0.003131723161451252,-0.003515575455321044
0.24250000000000002,-0.0035028013225177367,-0.003130849337017468,-0.003538311792645688
0.2426,-0.00352042880764997,-0.003130067772393461,-0.00356109964140628
0.2427,-0.0035380855875520745,-0.0031293789233415746,-0.0035839371260533524
0.24280000000000002,-0.0035557702792479505,-0.0031287832380356415,-0.003606822357724786
0.2429,-0.0035734814987474738,-0.0031282811570312397,-0.003629753434522783
0.24300000000000002,-0.003591217861387782,-0.0031278731132364946,-0.003652728441793339
0.2431,-0.0036089779821715995,-0.003127559531883427,-0.003675745452408162
0.2432,-0.0036267604761024866,-0.003127340830499847,-0.0036988025270489992
0.24330000000000002,-0.00364456395851692,-0.0031272174188818024,-0.003721897714494322
0.2434,-0.003662387045413095,-0.0031271896990665753,-0.003745029051908317
0.24350000000000002,-0.003680228353776356,-0.0031272580653062356,-0.0037681945651321432
0.2436,-0.0036980865019011523,-0.003127422904041747,-0.003791392268977401
0.2437,-0.0037159601097094303,-0.0031276845938776306,-0.003814620167521767
0.24380000000000002,-0.0037338477990653614,-0.0031280435055571873,-0.0038378762544067453
0.2439,-0.003751748194086322,-0.0031285000019382813,-0.0038611585131374825
0.24400000000000002,-0.003769659921450028,-0.003129054437969685,-0.003884464917384605
0.2441,-0.003787581610697744,-0.003129707160667983,-0.003907793431288017
0.2442,-0.0038055118945334765,-0.003130458509095048,-0.003931142009762617
